account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2545,Hl.m. Praha,1996-12-04,monthly,2,0,TRUE,428784,8933,48,current,FALSE,12500,15,0,47281,1100
2546,Hl.m. Praha,1994-12-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,41100,15,0,128389,300
2547,Ostrava - mesto,1995-04-28,monthly,1,1,FALSE,NA,NA,NA,NA,NA,34240,15,6,104309,800
2548,Hodonin,1996-01-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,30720,15,0,50073,300
2549,Ostrava - mesto,1993-11-12,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9450,15,0,61276,200
2550,Bruntal,1995-11-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,28320,15,17,103420,700
2551,Kolin,1996-02-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,64500,15,0,149587,963
2552,Usti nad Orlici,1993-07-01,monthly,1,1,FALSE,NA,NA,NA,NA,NA,25100,15,43,83474,1000
2553,Usti nad Labem,1995-07-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,18100,15,0,62013,1100
2554,Liberec,1993-06-18,monthly,1,1,FALSE,NA,NA,NA,NA,NA,41920,15,42,88226,400
2555,Blansko,1993-03-10,monthly,2,1,FALSE,NA,NA,NA,NA,NA,39040,15,0,90024,17581
2556,Nachod,1997-10-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2700,15,0,16378,800
2557,Teplice,1993-11-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9300,15,0,38656,400
2558,Nachod,1997-08-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3090,15,0,20009,300
2559,Ceska Lipa,1995-06-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,37280,15,0,69277,1000
2560,Cesky Krumlov,1997-06-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15040,15,0,41010,800
2561,Kromeriz,1996-09-29,monthly,1,1,FALSE,NA,NA,NA,NA,NA,37280,15,1,79970,1100
2562,Jablonec n. Nisou,1995-08-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6570,15,0,22091,900
2563,Rychnov nad Kneznou,1995-01-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23520,15,0,55070,300
2564,Liberec,1997-06-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21200,15,0,60097,1000
2565,Ostrava - mesto,1995-10-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,33600,15,0,60727,400
2566,Rychnov nad Kneznou,1993-01-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4700,100,0,25800,800
2567,Pelhrimov,1996-01-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6000,15,0,32188,700
2568,Pelhrimov,1994-03-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24400,15,0,74360,600
2569,Benesov,1994-06-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11900,15,0,36026,1000
2570,Hl.m. Praha,1995-12-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3900,15,0,20110,400
2571,Trebic,1997-01-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,60900,15,3,135623,700
2573,Kladno,1996-07-16,monthly,1,1,FALSE,NA,NA,NA,NA,NA,37500,15,0,76899,300
2574,Frydek - Mistek,1993-02-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,59500,15,0,116946,1100
2575,Olomouc,1997-04-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8400,15,0,32992,1000
2576,Hl.m. Praha,1993-09-02,monthly,2,0,FALSE,NA,NA,NA,NA,NA,64100,15,0,129341,500
2577,Melnik,1995-07-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12800,15,0,39451,1000
2578,Brno - mesto,1996-03-25,monthly,2,0,FALSE,NA,NA,NA,NA,NA,6700,15,0,22882,1100
2579,Karlovy Vary,1997-10-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3960,15,0,36725,200
2580,Prostejov,1995-11-09,monthly,2,0,TRUE,89340,1489,60,current,FALSE,31200,15,0,90243,500
2581,Olomouc,1993-03-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,41760,15,46,98535,500
2582,Plzen - sever,1993-11-01,monthly,1,1,FALSE,NA,NA,NA,NA,NA,43360,15,34,91881,500
2583,Uherske Hradiste,1993-05-11,monthly,2,0,FALSE,NA,NA,NA,NA,NA,3500,200,0,79326,1000
2584,Svitavy,1993-07-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7200,15,0,28741,200
2585,Prerov,1993-02-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,40160,2,0,61618,-3503
2586,Hodonin,1997-04-16,monthly,2,0,FALSE,NA,NA,NA,NA,NA,61900,15,0,137262,1000
2587,Hl.m. Praha,1997-07-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24200,15,0,40412,-332
2588,Kolin,1993-12-04,monthly,1,1,FALSE,NA,NA,NA,NA,NA,22560,15,2,82462,200
2589,Praha - vychod,1996-12-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6000,15,0,24801,700
2590,Pardubice,1996-12-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3100,15,0,19352,700
2591,Hl.m. Praha,1996-05-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3700,15,0,29176,800
2592,Jesenik,1993-09-01,monthly,1,1,FALSE,NA,NA,NA,NA,NA,40000,15,0,95344,600
2593,Kolin,1996-07-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17300,15,0,65390,14022
2595,Hl.m. Praha,1997-08-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10700,15,0,34177,300
2596,Hl.m. Praha,1994-09-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7560,15,0,31128,200
2597,Tachov,1997-03-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23300,15,0,68274,600
2598,Hl.m. Praha,1996-03-14,monthly,1,1,FALSE,NA,NA,NA,NA,NA,78900,3,2,146063,-1165
2599,Rychnov nad Kneznou,1993-04-20,monthly,1,1,FALSE,NA,NA,NA,NA,NA,59800,15,0,165026,-6855
2600,Hl.m. Praha,1996-02-13,monthly,1,1,FALSE,NA,NA,NA,NA,NA,63400,15,10,166758,1000
2601,Karvina,1996-11-24,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4500,700,0,20100,200
2602,Nachod,1996-06-17,monthly,2,0,FALSE,NA,NA,NA,NA,NA,26720,15,0,58691,300
2603,Nymburk,1996-06-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6200,15,0,34692,300
2604,Frydek - Mistek,1996-07-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9400,15,0,33457,700
2605,Tabor,1996-01-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7600,15,0,42937,1000
2606,Hl.m. Praha,1994-07-27,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4100,15,0,35193,1100
2607,Hl.m. Praha,1997-08-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11800,15,0,45577,200
2608,Prachatice,1995-08-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9900,15,0,41426,600
2609,Opava,1993-05-03,monthly,2,0,FALSE,NA,NA,NA,NA,NA,62800,15,0,149566,1000
2610,Brno - mesto,1996-12-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8000,15,0,45892,300
2611,Hl.m. Praha,1996-03-06,monthly,1,1,FALSE,NA,NA,NA,NA,NA,24700,15,6,97655,300
2612,Hl.m. Praha,1997-04-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,33900,15,0,73683,300
2613,Plzen - mesto,1993-10-03,monthly,2,0,FALSE,NA,NA,NA,NA,NA,12600,15,0,36898,300
2614,Chrudim,1996-09-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5400,15,0,18548,900
2615,Frydek - Mistek,1994-07-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,48200,15,0,65810,400
2616,Hl.m. Praha,1993-08-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,32700,15,0,70302,900
2617,Hl.m. Praha,1993-09-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8760,15,0,28134,400
2618,Prostejov,1993-03-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15600,15,0,33242,600
2619,Strakonice,1996-05-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11800,15,0,47255,1100
2620,Domazlice,1993-08-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9440,15,0,55331,500
2621,Brno - venkov,1995-10-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5500,15,0,31042,200
2622,Hl.m. Praha,1996-08-21,monthly,2,0,TRUE,136344,5681,24,current,FALSE,10400,15,0,57858,300
2623,Jihlava,1993-10-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13440,15,0,70986,400
2624,Tachov,1996-03-28,monthly,1,1,FALSE,NA,NA,NA,NA,NA,28800,15,1,95360,400
2627,Sumperk,1994-10-02,monthly,2,0,FALSE,NA,NA,NA,NA,NA,22200,15,0,40172,600
2629,Zdar nad Sazavou,1996-09-10,monthly,2,1,FALSE,NA,NA,NA,NA,NA,23500,15,11,62945,1000
2630,Zlin,1995-12-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25800,15,0,60062,400
2631,Hl.m. Praha,1996-03-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2125,15,0,37149,900
2632,Karlovy Vary,1993-01-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14400,15,0,65853,1100
2633,Klatovy,1996-03-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,74400,15,0,157741,1100
2634,Jicin,1997-10-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,22000,15,0,94834,600
2635,Plzen - jih,1996-02-04,monthly,1,1,FALSE,NA,NA,NA,NA,NA,63600,15,5,113376,700
2636,Pisek,1996-11-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3600,15,0,25010,600
2637,Karvina,1997-01-01,monthly,1,1,FALSE,NA,NA,NA,NA,NA,26400,15,1,57303,500
2638,Kolin,1994-06-02,monthly,1,1,FALSE,NA,NA,NA,NA,NA,23000,15,37,87492,1100
2639,Pelhrimov,1993-04-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25700,15,0,71889,800
2640,Hl.m. Praha,1996-09-21,monthly,1,1,FALSE,NA,NA,NA,NA,NA,28800,15,7,95282,600
2641,Melnik,1993-05-02,monthly,1,1,FALSE,NA,NA,NA,NA,NA,22800,15,25,117023,700
2642,Frydek - Mistek,1995-06-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28960,2,0,49685,-651
2644,Hl.m. Praha,1997-08-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3440,15,0,31082,600
2645,Brno - mesto,1993-05-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24100,15,0,55953,600
2646,Kutna Hora,1997-07-24,monthly,1,1,FALSE,NA,NA,NA,NA,NA,64600,15,0,121751,1000
2647,Opava,1993-02-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,58300,15,0,144584,400
2648,Trutnov,1993-04-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23200,15,0,71898,400
2649,Benesov,1993-09-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,42400,15,0,79581,10427
2650,Olomouc,1996-03-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27680,15,0,77478,800
2651,Benesov,1993-03-21,monthly,2,1,FALSE,NA,NA,NA,NA,NA,39000,15,10,98687,200
2652,Hl.m. Praha,1996-07-22,monthly,2,0,FALSE,NA,NA,NA,NA,NA,30880,15,0,81403,900
2653,Zdar nad Sazavou,1997-01-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,18700,15,13,75992,200
2654,Breclav,1994-07-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9550,15,0,33664,900
2655,Hl.m. Praha,1996-09-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,30700,15,0,86493,1100
2656,Hl.m. Praha,1997-02-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,3900,15,0,32805,900
2657,Brno - venkov,1996-10-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9050,15,0,32211,400
2658,Plzen - jih,1997-11-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,1367,15,0,23978,1000
2659,Ceske Budejovice,1996-03-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14080,15,0,62978,600
2661,Hl.m. Praha,1997-02-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12600,15,0,34913,800
2662,Novy Jicin,1994-05-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7600,15,0,30278,600
2663,Zlin,1995-01-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11100,15,0,33870,700
2664,Jihlava,1994-01-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29400,15,0,87822,400
2665,Trebic,1993-11-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28300,15,0,92548,800
2666,Semily,1993-03-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,5550,15,0,24428,600
2667,Cheb,1993-10-23,monthly,2,0,FALSE,NA,NA,NA,NA,NA,5800,15,0,27600,700
2668,Tabor,1997-05-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11600,15,0,63880,900
2670,Rakovnik,1993-01-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,52100,15,11,84562,1100
2671,Hl.m. Praha,1993-09-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8520,15,0,39152,400
2672,Kromeriz,1997-03-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3630,15,0,18749,300
2673,Chomutov,1994-01-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14100,15,0,57369,900
2674,Svitavy,1995-10-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25000,15,0,64202,1000
2675,Hl.m. Praha,1994-02-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,36900,15,16,69279,900
2676,Opava,1993-01-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,20320,15,0,67510,200
2677,Kolin,1996-08-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25200,15,0,70367,900
2678,Hl.m. Praha,1997-07-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,33700,15,3,113971,200
2679,Bruntal,1997-07-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8250,15,0,30415,1100
2680,Nachod,1995-03-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24331,5,0,78728,-1904
2681,Plzen - sever,1995-01-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,29500,15,1,101447,1100
2684,Melnik,1997-09-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17300,15,0,60995,1100
2685,Bruntal,1996-11-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14500,15,0,31966,200
2686,Plzen - mesto,1996-01-11,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9800,15,0,29870,5896
2687,Sumperk,1993-07-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11100,15,0,33874,1100
2688,Olomouc,1995-02-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5200,15,0,25142,200
2689,Karvina,1997-01-01,monthly,1,1,FALSE,NA,NA,NA,NA,NA,29800,15,14,80132,1100
2690,Zdar nad Sazavou,1997-03-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8400,15,0,44937,600
2691,Jesenik,1993-09-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5800,100,0,33698,700
2692,Plzen - sever,1995-12-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14750,15,0,46031,1100
2693,Pelhrimov,1997-11-17,monthly,2,1,FALSE,NA,NA,NA,NA,NA,21600,15,3,61862,1100
2694,Melnik,1993-03-08,monthly,2,0,TRUE,91632,7636,12,expired,FALSE,36160,15,0,98393,700
2695,Jindrichuv Hradec,1993-09-16,monthly,1,1,FALSE,NA,NA,NA,NA,NA,40480,15,4,110825,700
2696,Hl.m. Praha,1997-01-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5550,15,0,26300,600
2697,Mlada Boleslav,1993-06-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23200,15,0,81090,200
2698,Semily,1997-05-21,monthly,1,1,FALSE,NA,NA,NA,NA,NA,17200,1000,5,66658,1000
2699,Opava,1996-12-25,monthly,1,1,TRUE,231168,4816,48,current,FALSE,54100,15,4,122437,300
2700,Ostrava - mesto,1993-11-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,45200,15,0,82651,1100
2701,Novy Jicin,1993-07-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,28960,15,16,67195,300
2702,Ostrava - mesto,1996-02-01,monthly,2,1,FALSE,NA,NA,NA,NA,NA,47200,15,7,83952,1000
2703,Trebic,1997-10-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2082,15,0,20377,1000
2706,Pardubice,1996-06-23,monthly,2,0,FALSE,NA,NA,NA,NA,NA,5500,100,0,36400,1100
2707,Trebic,1994-11-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,64500,15,7,152118,400
2708,Hl.m. Praha,1996-03-25,monthly,1,1,FALSE,NA,NA,NA,NA,NA,45440,15,5,80287,400
2709,Benesov,1996-10-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3330,15,0,20922,600
2710,Pribram,1996-06-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,63500,15,0,144886,800
2711,Jihlava,1993-05-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21440,15,0,74973,400
2712,Nymburk,1993-03-12,monthly,2,0,FALSE,NA,NA,NA,NA,NA,32800,15,0,51119,400
2713,Plzen - mesto,1994-04-03,monthly,2,0,FALSE,NA,NA,NA,NA,NA,14500,15,0,58141,500
2714,Hl.m. Praha,1993-01-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24100,15,0,72590,800
2715,Havlickuv Brod,1997-10-06,monthly,2,0,FALSE,NA,NA,NA,NA,NA,2340,15,0,24317,900
2716,Zdar nad Sazavou,1996-01-08,monthly,2,1,FALSE,NA,NA,NA,NA,NA,24960,15,17,64560,300
2717,Ostrava - mesto,1996-07-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2370,15,0,25206,1000
2718,Rokycany,1995-02-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17000,15,0,66560,1100
2719,Praha - vychod,1996-02-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11700,15,0,30371,500
2721,Ostrava - mesto,1997-11-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,18400,15,0,54888,300
2722,Jesenik,1997-07-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10850,15,0,35735,500
2723,Prerov,1995-03-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17440,15,0,42316,800
2724,Praha - zapad,1996-08-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,19200,15,0,79367,500
2725,Usti nad Orlici,1997-04-02,monthly,1,1,TRUE,69624,1934,36,current,FALSE,43520,15,7,85486,1100
2726,Pisek,1995-04-20,monthly,1,1,FALSE,NA,NA,NA,NA,NA,30900,15,8,114178,200
2727,Hl.m. Praha,1995-10-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21100,15,0,62803,300
2729,Teplice,1995-01-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,30240,15,0,85624,700
2730,Cheb,1996-05-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2430,15,0,28013,1000
2731,Hl.m. Praha,1995-09-26,monthly,1,1,FALSE,NA,NA,NA,NA,NA,27300,15,1,77021,300
2732,Kolin,1993-07-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,64000,15,0,142272,800
2733,Sumperk,1993-12-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8280,15,0,38941,700
2734,Blansko,1996-12-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8500,15,0,53969,500
2736,Olomouc,1993-07-02,monthly,2,0,FALSE,NA,NA,NA,NA,NA,15200,15,0,43747,500
2737,Jesenik,1996-07-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22400,15,0,82656,800
2738,Usti nad Labem,1993-11-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27200,15,0,65567,800
2739,Kromeriz,1993-11-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12400,15,0,46473,600
2740,Ceske Budejovice,1994-05-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,35900,15,0,80489,400
2741,Cesky Krumlov,1993-06-07,monthly,2,1,FALSE,NA,NA,NA,NA,NA,62900,15,2,164580,1100
2742,Cheb,1994-10-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,29760,15,16,72233,700
2743,Trutnov,1997-05-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21600,15,0,66158,200
2745,Prostejov,1997-09-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,34400,15,0,71993,700
2746,Karlovy Vary,1996-08-23,monthly,2,0,FALSE,NA,NA,NA,NA,NA,8000,15,0,42755,1100
2747,Hl.m. Praha,1994-08-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,7500,15,0,40760,200
2749,Hl.m. Praha,1994-05-23,monthly,2,1,FALSE,NA,NA,NA,NA,NA,61000,15,0,158864,400
2750,Rakovnik,1995-04-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16200,15,0,52353,500
2751,Tachov,1995-04-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5700,15,0,60807,600
2752,Ostrava - mesto,1996-05-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,41100,15,0,108069,500
2753,Plzen - mesto,1996-02-13,monthly,2,0,TRUE,66432,2768,24,current,FALSE,24200,15,0,69032,700
2755,Strakonice,1995-01-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6300,15,0,34981,400
2756,Karlovy Vary,1997-10-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23000,15,0,66127,700
2757,Brno - mesto,1996-05-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,3780,15,0,22870,300
2758,Karvina,1993-05-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27360,15,0,70579,900
2759,Nachod,1996-10-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,52100,15,0,138753,900
2760,Praha - vychod,1997-03-14,monthly,1,1,FALSE,NA,NA,NA,NA,NA,16500,15,2,68441,900
2761,Hl.m. Praha,1996-12-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,26000,15,0,53880,900
2762,Prachatice,1993-03-20,monthly,1,0,TRUE,111384,4641,24,expired,FALSE,64600,15,0,166548,500
2763,Zlin,1993-02-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,64500,15,0,149581,200
2764,Blansko,1996-08-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,22240,15,1,93926,1100
2765,Jesenik,1997-09-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16700,15,0,38208,400
2766,Tachov,1997-02-20,monthly,1,1,FALSE,NA,NA,NA,NA,NA,8100,15,3,69906,1100
2767,Brno - mesto,1996-03-23,monthly,2,0,FALSE,NA,NA,NA,NA,NA,31040,15,0,81820,600
2768,Opava,1993-12-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8520,15,0,44803,900
2770,Havlickuv Brod,1993-12-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8520,15,0,47030,1100
2771,Litomerice,1993-08-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,23900,15,0,68841,400
2772,Praha - zapad,1996-02-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24200,15,0,76814,300
2773,Louny,1996-06-23,monthly,1,1,FALSE,NA,NA,NA,NA,NA,18800,15,0,68730,800
2774,Havlickuv Brod,1996-02-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16960,15,0,36463,300
2775,Sokolov,1997-12-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,36100,15,0,99583,1000
2776,Cheb,1997-08-10,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9300,15,0,26087,500
2777,Uherske Hradiste,1996-12-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6800,300,0,30600,700
2778,Louny,1993-12-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17500,15,0,50658,500
2779,Opava,1993-06-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,16400,5,12,97934,1100
2780,Vyskov,1995-12-29,monthly,1,1,FALSE,NA,NA,NA,NA,NA,20100,15,7,73556,600
2781,Jindrichuv Hradec,1995-06-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,39200,15,0,113230,200
2782,Hl.m. Praha,1997-02-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,76800,15,0,90998,700
2783,Hradec Kralove,1995-11-23,monthly,1,1,FALSE,NA,NA,NA,NA,NA,25300,15,6,88964,300
2784,Teplice,1997-10-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6500,15,0,40536,300
2787,Hl.m. Praha,1997-12-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29500,15,0,66180,900
2788,Brno - mesto,1994-10-12,monthly,2,0,FALSE,NA,NA,NA,NA,NA,37400,15,0,56285,300
2789,Ceske Budejovice,1994-01-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,26700,15,0,93470,600
2790,Hl.m. Praha,1994-10-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,47300,15,0,121001,200
2791,Klatovy,1997-12-19,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9900,15,0,26198,1100
2792,Hl.m. Praha,1996-08-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5400,15,0,47084,300
2793,Pardubice,1993-10-09,monthly,2,0,FALSE,NA,NA,NA,NA,NA,8130,15,0,26966,800
2794,Ostrava - mesto,1996-08-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,34080,1,0,43655,-8331
2795,Praha - zapad,1996-08-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,23100,15,0,68018,300
2797,Ostrava - mesto,1997-02-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,38880,15,0,63582,500
2798,Karvina,1994-08-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22700,15,0,66517,200
2800,Usti nad Labem,1997-05-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,16800,15,3,67283,900
2801,Praha - zapad,1996-09-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3920,15,0,46392,900
2802,Hl.m. Praha,1993-09-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7410,15,0,38948,900
2803,Jihlava,1995-12-01,monthly,1,1,FALSE,NA,NA,NA,NA,NA,59300,15,6,151716,300
2804,Blansko,1996-02-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25100,15,0,57876,900
2805,Most,1996-05-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5200,15,0,22346,1000
2806,Blansko,1997-06-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9500,15,0,48176,500
2807,Havlickuv Brod,1996-10-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,32900,15,0,86400,13393
